algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
vqe_noiseless,0,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,1,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,2,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,3,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,4,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,5,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,6,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,7,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,8,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
vqe_noiseless,9,0.9990989517412607,0.9997357848146973,0.9990989517412605,0.9997357848146972
