algo,epoch,lret_t0,lret_t1,comp_t0,comp_t1
adapt_vqe,0,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,1,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,2,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,3,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,4,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,5,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,6,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,7,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,8,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,9,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,10,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,11,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,12,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,13,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,14,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,15,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,16,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,17,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,18,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,19,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,20,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,21,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,22,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,23,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,24,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,25,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,26,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,27,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,28,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
adapt_vqe,29,0.9970768251760712,0.9829518970024506,0.9970464509380311,0.9827159289418641
